RCP_SNO,RCP_TTL,CKG_NM,RGTR_ID,RGTR_NM,INQ_CNT,RCMM_CNT,SRAP_CNT,CKG_MTH_ACTO_NM,CKG_STA_ACTO_NM,CKG_MTRL_ACTO_NM,CKG_KND_ACTO_NM,CKG_IPDC,CKG_MTRL_CN,CKG_INBUN_NM,CKG_DODF_NM,CKG_TIME_NM,FIRST_REG_DT,RCP_IMG_URL
7039688,돼지 목살 찹스테이크 만들기 돈육 폭찹,돼지목살찹스이테크,aeaelove,춤추는루나,183,0,0,볶음,손님접대,돼지고기,메인반찬,입맛을 맛있게 사로잡는 돼지 목살 찹스테이크 만들기 돈육 폭찹 색색 이쁜 채소를 다양하게 넣어 볶으면 비주얼이 좋아 특별한 날을 위한 메뉴로도 안성맞춤이에요. ,[재료] 돼지목살 600 g | 후춧가루  조금 | 소금  약간 | 파프리카 1/2 개 (노랑/빨강)| 통마늘 10 쪽 | 양파 1/2 개 | 청양고추 2 개 | 버터 10 g | 식용유  약간  [돈육 폭찹 소스] 케첩 4  | 맛간장 2  | 우스터소스 2  (굴 소스)| 설탕 2  | 식초 1  | 후춧가루  약간 ,4인분,초급,60분이내,20241201211739,https://recipe1.ezmember.co.kr/cache/recipe/2024/12/01/3d012492d5d3aa5eee7914e9717f05fd1.jpg
7039689,급식대가 비빔국수 양념장 만드는 법 간단 비빔국수 레시피,비빔국수,67103259,심플민,331,0,3,비빔,일상,밀가루,면/만두,아이들이 평소 집에서는 매운 국수를 즐겨 하지 않는데 학교에서 나오는 빨간 국수가 너무 맛있었다고 이야기를 했었어요. 마침 인기 많던 흑백요리사 프로에서 급식 대가님이 학교에서 아이들에게 인기 많은 메뉴를 소개하시면서 비빔국수 양념장 만드는 법을 소개해 주시지 뭐예요. 아이들이 말했던 것도 생각나고 해서 바로 후다닥 만들어 보았답니다. 평소 새콤달콤 매콤한 양념 국수를 좋아하는지라 자주 만들어 먹는데요. 아이들 입맛 사로잡은 양념장이라고 하니 더 기대가 되더라고요. 유심히 양념장 황금비율을 그대로 적용하여 만들어 보았는데요. 고춧가루가 추가되지 않고 평소 돼지고기볶음 양념에 즐겨 사용하는 배 음료가 추가되더라고요. 입맛 당기는 달콤함과 새콤함이 조화를 이루어 어른인 제가 먹어도 참 맛있는 양념이었습니다. 겉돌지 않도록 당근  오이  양배추를 얇게 썰어 버무리는 것이 포인트더라고요. 평소 야채를 좋아하지 않는 아이들도 이질감 없이 잘 먹을 수 있는 방법 같아요. 꼭 이 야채가 아니더라도 상추 등 다양한 채소를 곁들여도 충분히 맛있게 먹을 수 있는 레시피로 집에서도 학교에서 먹는 국수 맛 실현하며 아이뿐 아니라 어른도 입에 착착 감기는 맛으로 맛있게 완성하는 양념 비.빔.국.수. 만드는 법 차근차근 소개해 드립니다.,[재료] 국수면 2 인분 (200~250g)| 당근 1/4 개 | 오이 1/3 개 | 양배추 1 줌  [양념장 만들기] 배음료 2 큰술 | 매실청 2 큰술 | 식초 2 큰술 | 물엿 2 큰술 | 고추장 2 큰술 | 설탕 1 큰술 | 다진마늘 0.5 큰술 | 통깨  적당량 ,2인분,초급,30분이내,20241201224421,https://recipe1.ezmember.co.kr/cache/recipe/2024/12/01/888af182e38c266da9829b79936fac941.jpg
7039690,연어필렛을 활용한 부드럽고 맛있는 연어아보카도덮밥 만들기,연어아보카도덮밥,kkokkobook,꼬꼬부기,342,0,20,비빔,일상,해물류,밥/죽/떡,지난 주말 이마트에 방문했다가 연어필렛을 발견했는데요. 이 연어회를 이용해서 부드러웅 연어아보카도덮밥을 만들어 보았어요. 건강함과 맛까지 집은 요리입니다.,[재료] 연어필렛 200 g | 아보카도 1 개 | 계란 2 개 | 식용유   | 소금   | 양파 1/2 개 | 쯔유   | 참기름   | 와사비   | 밥 2 공기 ,2인분,초급,,20241201233211,https://recipe1.ezmember.co.kr/cache/recipe/2024/12/01/d7c7f01ccfa4f812891d2ef7f1882df11.jpg
7039691,모닝빵 요리 에어프라이어 소금빵 만드는법,소금빵,ranch6356,반이짝이,58,0,2,굽기,간식,기타,빵,요즘 SNS에서 한 번쯤 보셨을법한 레시피를 준비했어요. 모닝빵을 활용한 요리로 버터와 입자가 굵은소금만 있으면 누구나 손쉽게 만들 수 있는 소금빵만들기 랍니다.  ,[재료] 모닝빵 4 개 | 버터 40 g | 굵은소금  약간 ,2인분,초급,15분이내,20241201233443,https://recipe1.ezmember.co.kr/cache/recipe/2024/12/01/23fea9a42563b8805b9dd18e1f566d191.png
7039692,사골 배추된장국 끓이는법 알배기배추국 시판 사골곰탕 활용 간단한 아이 아침국,사골배추된장국,pinkhut,예꿈이댁,431,0,4,끓이기,일상,채소류,국/탕,제철을 맞아 배추가 맛있는 계절이에요 :) 배추는 한통 있으면 두루두루 요리에 활용하기가 좋은데요. 오늘은 간단한 국요리 사골배추된장국 끓이는법 보여드릴게요 :) 바람이 이제 제법 쌀쌀해져서. 배추요리 야무지게 해 먹고 남은 알배추로 구수한 사골 배추두부된장국 끓어봤어요 :) 시판사골국물에 된장 풀고 보글보글 끓으면 배추  다진마늘 넣고 뜨끈뜨끈 끓여내면 완성! 멸치육수에 된장 풀어 끓여도 맛있지만 생수에 시판 사골육수를 더해서 배추된장국 끓이는법 하면 사골베이스에 배추의 시원한 맛이 우러나와서 국물이 끝내줘요 :) 시판 사골곰탕에 끓이면 이미 염도가 있기 때문에 추가 간을 하지 않아도 간이 딱 맞아서 간단하게 만들 수 있답니다 사골국에 들어있는 성분이 성장기 아이들 영양도 채울 수 있어서 더 좋은데요. 여기에 보들보들 두부 한모 넣어주면 추운날 아침  저녁국으로 속에 부담 없이 든든하고 따뜻하게 드실 수 있어요 :),[재료] 시판 사골국 1 팩 (500g)| 물 800 ml | 알배추잎 14 장 (400g)| 두부 1 모 (300g)| 대파 1/3 대  [양념재료] 된장 2 T | 다진마늘 1 T | 고춧가루 1/3 T ,5인분,초급,30분이내,20241202010659,https://recipe1.ezmember.co.kr/cache/recipe/2024/12/02/00dd5517f00c00758dfbbd30bcfc03fd1.jpg
7039693,단무지 만들기 집에서 치자 단무지 만드는 비율 김밥재료,치자단무지,49532303,포우맘의요리,111,0,0,절임,일상,채소류,기타,김장을 하려고 다발무를 샀는데 너무 많이 샀어요 김장하고 남은 무로 무생채도 만들고 무국도 끓이고 무나물밥도 만들었는데 그래도 무가 남았어요  남은 무로 무얼 할까 하다가 주말이면 김밥을 자주 싸 먹기 때문에 김밥 재료에 들어가는 단무지를 만들었어요,[재료] 무 1.5 kg | 치자 7 개  [양념] 물 600 ml (3컵)| 설탕 300 ml (1.5컵)| 식초 300 ml (1.5컵)| 소금 2 T ,6인분이상,초급,2시간이상,20241202011521,https://recipe1.ezmember.co.kr/cache/recipe/2024/12/02/91627047fb66cfceb1f0ab54c2058edc1.jpg
7039694,소고기 미역국 맛있게 끓이는 법 소고기 미역국 레시피 국물요리,소고기미역국,limsu11,스마일로즈의건강밥상,1077,0,2,끓이기,일상,소고기,국/탕,오랜만에 미역국을 끓였어요 생일이 아니어도 평상시 부담 없이 먹기 좋은 미억국끓이는법 소고기미역국레시피로 끓여놓으면 다른 반찬 필요 없어요 고기 없이 끓여도 맛있지만 그래도 소고기미역국은 씹는 식감까지 좋은 고기 미역국은 모두가 좋아하지 않을까요  평상시 즐겨먹는 미역국인데 더운 날씨에 한동안 잊고 있었던 것 같지요 소고기 듬뿍 넣고 한 냄비 끓이면 다음날 데워 먹을 때가 더 맛있는 미역국 소고기미역국끓이는법 으로 구수하고 맛있는 미역국끓이기 지금부터 시작해 보실까요 ,[재료] 건미역 20 g | 소고기 200 g  [양념] 국간장 1 스푼 | 참치액 1 스푼 | 다진 마늘 1 스푼 | 참기름 1 스푼 | 물 1000 ml ,4인분,아무나,15분이내,20241202051515,https://recipe1.ezmember.co.kr/cache/recipe/2024/12/02/a52347dbb54e0a091df3802cec16ab501.jpg
7039695,집에서 고르곤졸라 피자를? 고르곤졸라 식빵피자 만드는 법,고르곤졸라식빵피자,eheh1728,동주키친,69,0,0,굽기,간식,밀가루,양식,프랜차이즈 피자 전문점에서 피자 주문하면 가격이 부담스러울 때가 있습니다. 하지만 집에서 간단한 방법으로 피자를 만들 수 있는 방법이 있습니다. 그 방법은 식빵으로 피자를 만드는 방법입니다. 프랜차이즈 피자 전문점에서 피자 주문해서 먹는 맛과 다르겠지만 원하는 피자를 저렴한 가격으로 만들 수 있다는 장점이 있습니다. 저는 오늘 고르곤졸라 소스  고르곤졸라 치즈를 사용해서 고르곤졸라 식빵피자를 만들었습니다. 고르곤졸라 피자는 다른 피자보다 가볍고 부담스럽지 않습니다. 그럼 지금 바로 고르곤졸라 식빵피자 만드는 법을 알려드립니다.,[재료] 식빵 2 장 | 모짜렐라치즈 100 g | 고르곤졸라치즈 20 g | 고르곤졸라 소스 4 T ,2인분,아무나,30분이내,20241202054534,https://recipe1.ezmember.co.kr/cache/recipe/2024/12/02/de366a8c3bcba7bbaeb49fac10cc7ed81.jpg
7039696,콩나물국밥 콩나물국밥 레시피 영원 불멸의 속풀이 해장국,콩나물국밥,42231915,청담거사,56,0,0,끓이기,일상,채소류,국/탕,어제 기억이 안날정도로 마셨더니 뭐 속풀어질만한게 없을까~~?!  술이라면 남기지 못하는 성격탓에 어제도 그만 안드로메다행 막차를 타고 달리다 눈을 떠보니 침대옆 종착역에 앉아 졸고있네요. 약속은 있어서 일찍 일어나야되는데 몸은 말을 안듣고 겨우겨우 눈만 비비고 아침 미팅을 합니다.  어제 많이 하셨네요~~?! 아침이나 들면서 이야기하시죠.. 실은 저도... 과부가 홀아비 마음을 안다고 근처 해장할 곳을 찾습니다.,[콩나물국밥 재료] 콩나물 1 봉지 | 청양고추 2 개 | 홍고추 1/2 개 | 대파  조금  [콩나물국밥 육수] 황태머리 1 개 | 해물 육수팩 1 개 | 무우 3 쪽 | 양파 1/2 개 | 대파 1 뿌리 | 표고버섯 1 개 | 다진마늘 1/2 수저 ,,초급,,20241202064652,https://recipe1.ezmember.co.kr/cache/recipe/2024/12/02/d8c0ee11a429595016245d5093b1d3981.jpg
7039697,#김치요리 #수제비요리 #김치수제비볶이만들기 #김치떡볶이 #수제비볶이 #김치수제비볶음,김치수제비볶이,kstencil,강철새잎,66,0,0,볶음,야식,밀가루,밥/죽/떡,김치와 떡국떡을 가지고 김치떡볶이를 자주 해 먹습니다. 오마니가 해주셨던 방법으로 하면 정말 고소한 참기름의 향과 더불어 쫀득한 떡.. 그리고 김치의 조화가 예사롭지가 않은 맛이거든요.  한번 먹으면 그맛에 다시한번 먹고 싶은 마음이 생기는 것이 김치떡볶이입니다.  그런데 수제비를 가지고 만들면 어떨까? 생각해 보았습니다. 김치수제비볶이!!! 떡국떡의 식감과 모습이 사뭇 수제비와도 닮았는데 떡국떡은 쌀이고 수제비는 밀가루라는 점이 많이 다른데 한번 만들어 보죠 ^^,[재료] 얼갈이배추김치 100 g | 김치국물 1 국자 | 수제비 300 g | 설탕 4 큰술 | 참기름 4 큰술 | 통깨 1 작은술 | 물 400 ml ,2인분,아무나,30분이내,20241202074752,https://recipe1.ezmember.co.kr/cache/recipe/2024/12/02/2de50ead5710349b4f7b1e7d09a098bd1.jpg
7039698,프렌치 토스트 만들기 계란물 토스트 레시피,프렌치토스트,96157578,에궁이궁,198,0,1,부침,간식,밀가루,디저트,샌드위치를 만들고 남은 식빵을 빠르게 소진해야 해서 계란 풀어서 푹 담가 슥슥 구워 낸 프렌치 토스트! 슈가 파우더를 솔솔 뿌려야 하는데 슈가 파우더가 없다면 슈가를 솔솔 뿌려서 단맛을 내주면 되니 . 휘뚜루 마뚜루 내멋대로 만든 프렌치 토스트예요.,[재료] 식빵 3 장 | 우유 2 큰술 | 소금 2 꼬집 | 버터 2 큰술 ,2인분,아무나,10분이내,20241202080537,https://recipe1.ezmember.co.kr/cache/recipe/2024/12/02/6477252e8355955ba62d1691d01fd97c1.jpg
7039699,코다리찜 코다리조림 집에서 쉽고 맛있게 만드는법 코다리찜 황금레시피 명태조림,코다리찜,kjo2456,김진옥요리가좋다,2418,0,13,조림,일상,해물류,밑반찬,안녕하세요 김진옥입니다. 얼마전 재래시장을 갔더니...코다리가 1코에 4마리 10000원에 판매하더라고요~ 코다리찜 전문점에 가서 동일한 양의 코다리찜 먹으려면 돈을 더 줘야하는데~ 집에서 코다리찜 매콤하게 만들어보자는 생각으로 1코 구입했습니다. 구입할때 머리 절단해주셨고요... 몸통은 2등분 해주셨습니다. 만약 코다리의 머리부분 살려서 요리하실분들은 아가미 꼭 제거해주셔야합니다. 매콤하게 만든 코다리찜은 드실때 데친 콩나물에 비벼 드시거나 밥에 비벼서 마른김에 싸서 드시면 맛있답니다.,[재료(3~4인분)] 코다리   (1코 = 4마리 950g)| 대파 2 개 | 청양고추 4~5 개 | 물 300 ml | 간장 5 T | 멸치액젓 2 T | 고춧가루 3 T | 다진마늘 1+1/2 T | 식용유 3 T | 후춧가루  소량 | 알룰로스 3 T (또는 올리고당)| 미림 2 T | 깨   | 참기름   ,4인분,아무나,30분이내,20241202081157,https://recipe1.ezmember.co.kr/cache/recipe/2024/12/02/42e1993a5ec1d7767977def46e088f661.jpg
7039700,대패삼겹살 제육볶음 만들기 제육볶음 레시피 ,대패삼겹살제육볶음,96157578,에궁이궁,82,0,0,볶음,일상,돼지고기,밑반찬,돼지고기 볶음 중에 제육볶음 요리는 호불호가 없는 남녀노소 누구나 좋아하는 메뉴 이잖아요. 이번에는 제육볶음을 빠르게 만들어 맛볼수 있는 레시피를 들고 왔어요. 대패삼겹살의 장점 중 하나는 냉동이라도 금방 요리가 완성되서 좋고  익는 속도가 빨라 조리시간도 단축되서 더 좋은 대패삼겹살 요리랍니다.,[재료] 대패삼겹살 320 g | 홍고추 1 개 | 대파 1/2 대 | 양파 1/2 개 | 고추 1 개  [양념] 고춧가루 1.5 큰술 | 진간장 1 큰술 | 고추장 0.5 큰술 | 설탕 1 큰술 | 굴소스 2/3 큰술 | 미림 1 큰술 | 다진마늘 1 큰술 | 건조마늘가루 0.5 큰술 (생략가능)| 참기름 1 큰술 ,2인분,아무나,10분이내,20241202081726,https://recipe1.ezmember.co.kr/cache/recipe/2024/12/02/1c452462b0c1d85957e32906cb70172f1.jpg
7039701,자숙 연근조림,자숙연근조림,jylhee070467,밥심은국력,110,0,2,조림,일상,채소류,밑반찬,안녕하세요? 밥심은 국력입니다. '흙 속의 진주' 연근은 연우(蓮藕)라고도 합니다. 불교와의 인연 때문에 사원에 많이 재배되고 일부러 못이나 논에다 재배하기도 합니다.  연근의 성분은 탄수화물  아스파라긴  아르기닌 등등이 함유되어 있고 비타민 C가 풍부해서 피로해소와 감기예방에 좋아요. 오늘은 자숙 연근조림을 만들어 볼게요. 유튜브를 보고 응용하여 만들었어요.,[재료] 자숙 연근 400 g | 물 1 리터 | 소금 1 큰술 | 식용유 2 큰술 | 물 1+1/2 컵 | 진간장 5 큰술 | 물엿 5 큰술 | 미림 2 큰술 | 노두유 1 큰술 | 설탕 1 큰술 | 참기름 1 큰술 | 통깨  약간 ,,초급,,20241202083636,https://recipe1.ezmember.co.kr/cache/recipe/2024/12/02/a85f331faebed3735063dcbe33a9bfa91.jpg
7039702,[칼조네] 칼로네로 대변신한 토르티야! 깔조네피자 만들기,토르티야깔조네피자,93451839,싱글의한끼,58,0,0,굽기,일상,기타,기타,토르티야로 요리하다 보면 늘 놀라게 됩니다. 이렇게나 다양한 요리가 나오나 싶어서 ㅋ 칼조네(calzone)는 한마디로 이탈리아의 만두요리(?) 같은 느낌이에요. 평소 토르티야 좋아하시면 한번 꼭 만들어 보세요 :),[재료] 토르티야 1 장 (20cm)| 모짜렐라 치즈 50 g | 바질페스토   | 살라미   (또는 베이컨)| 페타치즈   | 루꼴라   | 마요네즈   | 그라나파다노   ,1인분,초급,,20241202084236,https://recipe1.ezmember.co.kr/cache/recipe/2024/11/27/5010952fd0dfa0b021fc844420ed0f5f1.jpg
7039703,콩나물국 ,콩나물국,18528617,다시봄,210,0,7,끓이기,일상,콩/견과류,국/탕,찬바람이 불고 겨울이 오면서 우리집에는 국이 없으면 밥을 먹지 못하는 남편 덕분에 자주자주 끊여먹는 콩나물국 입니다.,[재료] 콩나물 1 봉지 | 다진마늘 1 스푼 | 대파  적당량 | 국간장 1 스푼 | 소금  약간 | 코인육수 2 알 ,4인분,초급,15분이내,20241202090513,https://recipe1.ezmember.co.kr/cache/recipe/2024/11/21/7141f9309ce10853f1074d4d8e560c491.jpg
7039704,청포묵무침,청포묵무침,18528617,다시봄,73,0,0,무침,일상,기타,밑반찬,밑반찬으로 자주 해먹는 청포묵무침은 묵이 으깨지지 않도록 조심해서 버무리는것이 중요하잖아요. 그래서 저는 참기름으로 먼저 청포묵을 버무린후에 나머지 양념을 해서 요리를 완성시킨답니다.,[재료] 청포묵 1 팩 | 조미김 3 장 | 통깨 1 스푼 | 대파  약간 | 소금  약간 | 참기름 1 스푼 ,2인분,초급,15분이내,20241202090526,https://recipe1.ezmember.co.kr/cache/recipe/2024/11/19/a654d784083a9d17c7a0789aa653b3cd1.jpg
7039705,사골떡국 ,사골떡국,18528617,다시봄,161,0,1,끓이기,일상,쌀,국/탕,어릴적에는 사골떡국을 명절에만 먹었지만 요즘은 사골곰탕 1봉지만 있다면 언제든지 끊여먹을수 있어서 자주 자주 만들어 먹는 사골떡국 이랍니다.,[재료] 떡국떡 1 봉지 | 사골곰탕 1 봉지 | 대파  적당량 | 소금  약간 | 계란 1 개 | 조미김 3 장 ,4인분,초급,,20241202090700,https://recipe1.ezmember.co.kr/cache/recipe/2024/11/30/45f8b7406dc2d87270abf66176b812b91.jpg
7039706,감자새송이버섯볶음 이렇게 볶으니 정말 맛있네요~,감자새송이버섯볶음,80802273,아임레시피,124,0,2,볶음,일상,채소류,밑반찬,집에 남은 감자와 새송이버섯을 볶았더니.. 맛난 반찬이 탄생했어요! 감자  버섯 좋아하는 가족들의 입맛은 새로잡은 감자새송이버섯 볶음 맛있게 드세요! ,[재료] 감자 2 개 | 새송이버섯 1 개 | 꽈리고추 8 개 | 식용유 1~2 큰술  [재료] 진간장 1 큰술 | 참치액 1 큰술 | 맛술 1 큰술 | 참기름 1 큰술 | 물엿 2 큰술 | 다진마늘 1/2 큰술 ,2인분,아무나,15분이내,20241202091617,https://recipe1.ezmember.co.kr/cache/recipe/2024/12/02/6a65f942ff7f6bbfa0a30d9376baa72b1.jpg
